paperId,journalName,volume,year
3e421fd1775413bf89abd8e39a35e5e29d1a4dab,Workshop on Advanced Robotics and its Social Impacts,4,2017.0
3ee297049600cbf69d443a51953eb9c783f97aaa,International Conference on Service Oriented Computing,45,2015.0
59f8448ab1552f94795c655a15f32dcd544c206d,Ageing Research Reviews,17,2020.0
4c8c55fd01743eeaf930fda0e450ca285cea6594,Applied Soft Computing,30,2019.0
c20ed93eefc28caa4a24ee089cbf66be31bbabdc,Decision Support Systems,45,2017.0
9e901d3bebc0255a15f7c0e95293fd9696b794eb,Indian Journal of Occupational and Environmental Medicine,11,2012.0
1748c0d023965eca3aef9652b340e60cb55be6a5,Nucleic Acids Res,50,2010.0
832fff14d2ed50eb7969c4c4b976c35776548f56,International Conference on Machine Learning,30,2020.0
951b2abe5e66621ccfa001bfd80e9c953eeb4189,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,47,2007.0
d10eb958105dc4892be5cfe744d8ffdd92614e5f,Journal of Web Semantics,1,2009.0
6cbd8b1decf115ae3024d1281708bb0ca622e0ee,OPSR,1,2010.0
9300fadedbe96df0dec4bd5fdec7a1282911b3a2,Clinical Chemistry and Laboratory Medicine,16,2018.0
6c838367c12e1386f5aa3d077aa9cec73b988d79,"Artificial Intelligence: Methodology, Systems, Applications",45,2010.0
5f37b21419420cb3a0a56bf6eaad2e0f794f1583,International Symposium on Computer Architecture,42,2016.0
a1a37e95bb4853984b2e6566ded36864989bba5b,Nature Protocols,7,2011.0
2e50af2320dab632d8046b6d4c130ae6cce8903f,SIGMOD Conference,49,2015.0
31120ae4647ed520efa75ddcaaa3316966f4eff9,Formal Methods for Components and Objects,33,2005.0
4b872c73eb009cb002f55f69a0d2c6007c40084e,Nature Methods,23,2017.0
dd58ea13ef619ce26163ad053b8004593e81346a,International Conference on Information and Knowledge Management,5,2012.0
ae3c5a309638b59f0a86f36a33d360581d65c4d1,Annals of Operations Research,13,2017.0
1a04ebff9b800573258de7103c723403585b3e4c,Academic Emergency Medicine,11,2004.0
93a33b4e779ad03e120e330cfad44d63a59175cf,Business & Information Systems Engineering,24,2021.0
855d0f722d75cc56a66a00ede18ace96bafee6bd,arXiv.org,43,2012.0
c6d8aa0c31c168f6556cf78cc4d9327f44ea38f9,Extended Semantic Web Conference,2,2010.0
e862afbd9bcd0fddde7cf2b82642dbe19974d557,J. Commun. Inf. Networks,24,2021.0
2b3ec45a24049c1baa5a7cfcf18d759a5f5befb0,International Conference on Statistical and Scientific Database Management,16,2010.0
1a22b480c579c54cccaa63cb03382e95ea806cdb,BJOG: an International Journal of Obstetrics and Gynaecology,2,2008.0
130d2175a34112e3e69c8a40d9ea1a0df5d88417,Industrial Conference on Data Mining,15,2017.0
430c95aab5bc85404f9651eb2137a12e2c4d5fe7,Journal of machine learning research,17,2000.0
21e7b049fa672cc61084ec1b0d0d974a2b2b1acf,TODS,26,2003.0
6f84e98b15bf9b26ccaecb1a3d5357a7cb2a1e33,Practice and Experience in Advanced Research Computing,22,2019.0
5833b16f31e2dc5359a9cc50b45e8a66d4fdf54c,Big Data & Society,33,2015.0
5b04b3be17dd40bbbca980dd76126429c3456a20,Data mining and knowledge discovery,21,2006.0
725264948d7b6946259af5b8d966e996b9570f99,Knowledge Discovery and Data Mining,24,2020.0
0fb5b922a514597e86e8462d3021669727bebfe4,International Conference on Enterprise Information Systems,24,2018.0
86d9b4067eba02f8137f143cd09c4efcdd598afe,Appl. Ontology,48,2005.0
75b1790ffcf51489fcfbf14b11f1b90a076345cc,IEEE International Conference on Computer Vision,2,2017.0
e2eda1e2f723c9a986ab5af91bd6ed3117362a67,Artif. Intell. Medicine,49,2020.0
45881bf2b25acee8484882f08855027e41e48a4d,Journal of Network and Computer Applications,12,2021.0
3f16c9800bf9168ce27170dc8dc01dc55e762daa,Genome Biology,19,2010.0
964f3d5e21f33de98c66015f3a5aab8369db8796,Science,15,2023.0
08cd8c504338f35c8116d66ec8a8938bb1dfae7a,Remote Sensing,47,2018.0
18e64b7605f1081fd1cf3c10cac5588fe3b1b966,IEEE Transactions on Knowledge and Data Engineering,28,1993.0
3701276417cd3d53f16886bb889e3f4a626460d5,International Symposium on Distributed Computing,3,2001.0
ab7c33e34045dfb6bdc825f62e23fc4e4b3804db,Journal of Rheumatology,20,2007.0
f5ad00b924d1bbdacfd3fe471ca9c21227dce0fd,Extended Semantic Web Conference,7,2011.0
7943cc3a4f35c8787c4e95d5433e881abd730ab6,Bioinform,7,2017.0
5737a1f6fd8d928b88726ada916d7874afdfe0d7,Very Large Data Bases Conference,3,2001.0
3602d529e715218372891879534299a81d71f8b1,Nature Network Boston,16,2020.0
87caa19b58f525aace659ed6eaca4a78d8182c4a,International Conference on Advances in System Simulation,29,2016.0
19d45865a92d5c1ecaf5c7e3a47573c6acb8c3d8,IEEE Conference on Computer Vision and Pattern Recognition,43,2012.0
aba609e6c5c9b58f9dac272b75983f75a7f190e5,International Conference on Human Factors in Computing Systems,17,2018.0
656d1603c2f5c21e7b3cb755cd4c16ce00f80e11,Nature,3,2017.0
389564167c0c7911ecd12fcab6483836b0310650,Analytical Chemistry,36,2019.0
e69e7c65108e31be2c8ee7f4ca1d5eb6d30e7e09,IEEE Annual Computer Software and Applications Conference,28,2013.0
de1ce2638032acf568fd7e9bbc213caac04ccb99,Expert systems with applications,50,2009.0
05cbd1cb904338bb5e8ffc361d26a6e678c88b0f,Statistics and computing,4,2018.0
0ef80239499611ca5db50dd9c9f0113a82b13f53,IEEE Access,50,2019.0
62df84d6a4d26f95e4714796c2337c9848cc13b5,arXiv.org,4,2015.0
69a1f6e70359e1c215603c9d4b3a68bfdc952051,The VLDB journal,19,2001.0
ae85577fc31eae0f8d991d87f5137b6ce8a7d4dd,Fog World Congress,41,2017.0
afda6470dd16dc0a865dbb6fc291e5806132379b,IEEE Data Engineering Bulletin,21,2012.0
daa8ca1f2ddfbe110c887f01e354a73c69f56806,Data Structures and Efficient Algorithms,8,1992.0
28931bbedaae97cc3b9709d7b06e7bcc79b0681b,Perspectives on Psychological Science,9,2020.0
61e873f717f88fb0bde1c3f221575ff5456da9b1,International Workshop on Natural Language Processing for Social Media,25,2021.0
b5bd6b1d77a90bc04919fd22e06f93add8c275af,European Symposium on Computer Modeling and Simulation,46,2015.0
900dcff2b1f5d8185f3ce8916c34f2ed2063985e,WorldCIST,28,2020.0
46d71d947231f86e1f9d4581e61212385debbe14,SKDD,18,2014.0
e33131dc7180e92be2f2dfd366aaf1c0ed50dee8,International Conference on Artificial Intelligence and Statistics,39,2005.0
ae0c14a770579270e1814ef2afc12a45933f1b4e,Biological Psychiatry,31,2009.0
adfc508b9b3d4fc3903aa383a290dc68fb8bbe5a,New England Journal of Medicine,36,2018.0
ab2c4b2ef8066fd7f3a9329a01538d44f077d6e8,International Conference on Software Engineering and Knowledge Engineering,46,2004.0
3485b01f9aa38d33d740994c306357ec83a660e7,Extended Semantic Web Conference,18,2012.0
bde0274482a791f334ecf862f76e23cd5c09d282,arXiv.org,20,2018.0
c3d70a2fe895847327dcb9da5271ed0c5988b539,Journal of Biomedical Informatics,44,2014.0
db9d7c9641fee85c7647740567f1b3fadb32fd34,North American Chapter of the Association for Computational Linguistics,15,2020.0
dfd707c20195195dd588c9dde421c9731d989cbc,GeoInformatica,31,2014.0
d675af29eed6a58da925b5f16d65a0b1cc33c366,Nature,47,2023.0
4802d49dd112d31fecb9bb528855dca16fa16e54,Computer Science and Information Systems,25,2009.0
56185aae0d55289a3e229c2dae44f8745a03ddab,IEEE International Conference on Big Data (Big Data),8,2019.0
e1c16a276f08858ccad20e9e2ca188726fffefad,Frontiers in Psychology,3,2017.0
004c857f76779260664a9907645938c96cb1896a,CodeSwitch@EMNLP,38,2014.0
1eeca61ba187e7e3297262ec1b81a33173d9949a,ARES,50,2016.0
ee12f91abe67905cfa45c227244b327c5416a87c,Ann. UMCS Informatica,10,2015.0
b84e51b97acce7d4f440b89e81a7ff5bf877ac7b,International Journal of Accounting Information Systems,24,2018.0
807015c88fac49a562da1f74e1e548a139c9f20d,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,50,2021.0
af85fa6837eac0a72f6ce22cd83643748ed7508f,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),37,2021.0
4f1d983fdb4f0712d5d5ea06ac75368716de8582,Nature Methods,18,2014.0
dcec575146174194d9ce4a36ce03a41fc2342b0c,Neural Information Processing Systems,19,2018.0
718b82a08c124bf96cbf9606752970a54dc5270b,Nature Communications,24,2017.0
f06c3b69e0e041d3ac880b2bdea951984034b9f6,VLDB Endowment,11,2021.0
db07d5ca2607e9049a968eb4f2b29bd785fc3b3d,Very Large Data Bases Conference,35,1997.0
0b7102ae57dd6534ad59459898f56d9f9d2550db,International Conference on Conceptual Modeling,29,2009.0
b0f05ed0caba0c4c7ad5633b054b454a6ade59ad,arXiv.org,38,2020.0
8b27e2fafbe24cf9ce24f308a7e746489ff0dfb8,Bioinform,44,2017.0
10f3cfeb0c9920c3dfd12a2ad365742309651512,Business Process Management Journal,41,2018.0
693d048668b65f52f2af5e1a783ac075224166f4,Nature,7,2023.0
c52047de15bc9624050ea99c41f4f37882f41275,Critical Care Medicine,18,2017.0
53eef24a59b12107e6188e121c85f85fa8a78100,Nature Biomedical Engineering,34,2018.0
88455026f247d48aaee4cb2970df08539064fa1d,ChemPlusChem,34,2022.0
e65e068aa247b3b7494500c44c377f4bfa0f9010,IEEE Transactions on Knowledge and Data Engineering,5,2019.0
60a5394c4a07a1d57dfa17ec5e92725fd341439a,IEEE Micro,43,2021.0
3baaeac796c897500dc22bc69c6ac30ac71b62f4,International Journal of Computing and Information Sciences,46,1974.0
6903ea1adc08200dfe2df5a54896c4c76a0088d1,ECCV Workshops,48,2016.0
375e1c373a7597bb68b02a1e0394b5366296b299,International Conference on Machine Learning,14,2021.0
dc8f49ec34707e7016018ef1ec1dba427f9af3c5,Médecine et maladies infectieuses,20,2018.0
3d0bca994cf11e0e4cef6900f4f14072aed3915f,Decision Support Systems,7,2011.0
d9413f85e4fba226b0aee6fc1a36b6b879084632,International Conference on Business Process Management,24,2020.0
d1c20fcde63e757ecfb813b47be6bb8af4b6b7ff,International Conference on Architectural Support for Programming Languages and Operating Systems,32,2017.0
99caef1072128737f3311b368c4cb6c6d82c1f45,Natural Language Engineering,47,2001.0
1ca603bef95becc6fcdcc241a2ba4f9b6252f379,International Journal of Environmental Research and Public Health,38,2020.0
aac22f098e6412f0c6ab30b0dbc471172fca3f00,Annals of Internal Medicine,7,2018.0
1ca09b66637a98b0c9e15a1317cca83a25339b1f,Distributed Event Based Systems,40,2010.0
62b18cc55dcc7ffe52c28e1086aee893b7bc4334,International Conference on Machine Learning,9,2023.0
014110225603dd5e0f848a43878afa240034bb19,ACM SIGACT SIGMOD SIGART Symposium on Principles of Database Systems,38,2002.0
43ffa2c1a06a76e58a333f2e7d0bd498b24365ca,Neural Information Processing Systems,6,1996.0
bae3d7cc79afa56876eb35ed3f9dac90bae03ae3,BMC Bioinformatics,12,2016.0
ca5c766b2d31a1f5ce8896a0a42b40a2bff9323a,IEEE International Conference on Computer Vision,28,2015.0
19ef26ae7f58d7de2977028fcdaaeaacc20f1f7d,ACM Transactions on Management Information Systems,36,2011.0
e9b8f7bd9fa32cc1f7da80004e0cbe9ffb944bcd,CSUR,18,1999.0
60b91d872b5b559659506941a441af759f85e150,Information Sciences,32,2019.0
c538d1b01505c8780de2c40a5e0118c88e3b166a,International Conference on Medical Image Computing and Computer Assisted Intervention,45,2013.0
f2afa6e9c171bf3a75a52a4cec56a9429d232cd8,Qualitative Health Research,8,2002.0
dd88085e60b515592730262f43287d5f6cf8c1c7,IEEE Transactions on Pattern Analysis and Machine Intelligence,25,2015.0
e8094cd784e88af62155a6e35c2e76f94ef51a8e,BMC Infectious Diseases,41,2016.0
a340c8a03880881169f60e039a60c5a555851891,International Conference on Machine Learning,32,2021.0
b683bbaf1e4705bfc4e6f426d7426f604950f8ba,Wirel. Networks,7,2009.0
349776b7022394d7959ff859f86371bfeb7ff9b2,Scientific Reports,5,2017.0
c1bf7fe467d90fac3415911e569ea87588dfd166,Medical Image Anal,3,2021.0
bf7703dc797b17e9e604e33cc5b390182482743b,Journal of Telemedicine and Telecare,3,2006.0
81292e9339dfdbb9251fc481ed819933406e00af,International Conference on Pattern Recognition,29,2020.0
959f4286a5d758a26701ec0a1ff6d0d757f7c985,Computer Vision and Pattern Recognition,40,2015.0
bfbdc3374125aa4ae76951d0ee352c15d02f33cf,Intelligent Data Analysis,36,2004.0
1dfc02d2e98d6b0dcc41c1c8b209b4fdde54fde7,IEEE wireless communications,23,2021.0
1185789ece3df5e29b650400383c6ec5fbf2bca4,Bioinform,5,2010.0
48acd2e48c95bde3462321507306b404cb268898,Information Systems,37,2011.0
52fd8939837bd4bd095d19a6126f080cc5d508d8,arXiv.org,12,2020.0
64409dac3c19413510485bb2c29c8daa5eabb025,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",50,2016.0
3eeb8468961612aab4b8a398adbd414685e6918a,Journal of Medical Internet Research,42,2018.0
19adfe67b992e225c65decfe7e519688cf622a49,International Journal of Innovative Science and Research Technology,7,2024.0
76372a4b7d4830a52fdf15e9952df2f060352a85,Computing and Software for Big Science,35,2022.0
bd546ef9136002a36e7eb9d5922e3644f0d422d0,International Conference on Machine Learning,4,2006.0
0673c8782cd5c6a484db6c1e1febdfc14b2d0f06,VLDB Endowment,18,2019.0
4f3b9a5cb32279dcf8b7ad53b5adcc1ac532d9ae,arXiv.org,16,2019.0
964d0a4400df8584198c2d8f1bb13fbaad3bfb59,International Conference on Human Factors in Computing Systems,38,2017.0
b4d4a78ecc68fd8fe9235864e0b1878cb9e9f84b,CACM,38,1978.0
9d208772b3c19232351a2545a6375e4ca459235f,IEEE European Symposium on Security and Privacy Workshops (EuroS&PW),28,2017.0
a72f53a96502c360498372c9bf348f723222bab5,IEEE Wireless Communications Letters,38,2019.0
2f110fbf461a5b5d8984fbae7f6d00daa7fe0413,Nature Methods,11,2008.0
c177ec73504a909d11e1848f16e713ae68f2b6f1,arXiv.org,41,2017.0
0da595ff54fafdc21258ea6cd686e469d55f2d64,Ai & Society,32,2019.0
2629a7f7dfbdfae18490fe65e0f27ccc1566de05,Nature Biomedical Engineering,8,2018.0
48b25e7b893babdf01b98771d6fd312480e22013,SIGMOD Conference,29,2017.0
8b58b09d47009c890f1009aa56446c6f9a21c8fe,Technometrics,28,2014.0
32fad9f3b7ab236f326d6927c2965a01118e8e93,Neural Information Processing Systems,38,2003.0
14fa06d67400441c0e99e8a11dbd5569fa45e71a,Computer Vision and Pattern Recognition,13,2016.0
9bf6da71a77fbc32ed6adbac4c80949c99c0bf25,Journal of Applied Psychology,17,1999.0
483de1be98f31584162733ac73a39a5f7a574216,International Conference on Database Theory,14,2015.0
92a01edbea9642d29c1b833a5f0d2e2716f044cc,IEEE International Symposium on Information Theory,8,2012.0
9569bd233b0206bd50942b1e8a3ae5aaec0ca1eb,Patient Education and Counseling,31,2005.0
cceff4216a95987eab9a2c595f0b2e286015900b,Journal of the American Chemical Society,24,2021.0
bf41999b37b7989d4ef43c19e108e5b21e80777a,Annual Meeting of the Association for Computational Linguistics,10,1998.0
2825e72dcdc701fe2d783a17e47d9643aa84e286,IEEE Intelligent Systems,15,2012.0
b53e47e0e1b07e7054ceb82d6d309bc7d4c96e31,Journal of Internet Services and Applications,3,2023.0
dd7c8b557350cb4d88c77ff2b34e08573c68f053,Communications of the ACM,13,2021.0
d78532d5add9d9751da025f05603c6fca04c8e07,IEEE International Symposium on High Performance Parallel Distributed Computing,47,2014.0
30c15f9be29524e72b9744f8dc14faf2a122d65f,IEEE Transactions on Pattern Analysis and Machine Intelligence,24,2002.0
a95d5193b695f1e56422c6835c279eaa1e448273,Engineering applications of artificial intelligence,43,2014.0
bc04606ad7fb32dbb06daaecc66c61304bb11ec5,IEEE International Conference on Computer Vision,10,2023.0
82070bef06578a24e63b2b739ec86d4d31bb576a,International Conference on Learning Representations,27,2017.0
37f5d47019f467c74acff22a38ffd4b98bdcb5d4,Big Data,45,2016.0
610cff0a09c76c43739be1a6e5b0ed7a1a24ee60,Knowledge Discovery and Data Mining,1,2017.0
d07284a6811f1b2745d91bdb06b040b57f226882,International Conference on Learning Representations,12,2017.0
98f166771681acfe51c0f69558d8a977f0782739,arXiv.org,18,2023.0
b7818e48ab8478b38fc2710cb08955296cea1827,International Conference on Advanced Information Systems Engineering,33,2013.0
2094bfcda9b544223a2de9ea3f57dc643bcbd1ba,Neuroinformatics,28,2009.0
8182d306566374fbb9faee0cea09a5cdd00b36e4,New Media & Society,39,2016.0
a979fec7e4803af4068cd83f75eb15bb09d79989,EDBT/ICDT Workshops,25,2016.0
6555977f0d5f993e0bee7c2ec3d1fc819057da15,SIGMOD Conference,27,2017.0
2659b2e3b67e7fe295e54f50de44030963ee2481,Machine mediated learning,16,2012.0
37b2df6804799389c815ea8593a0d0957829cdbb,Information Systems,43,2008.0
3f73a7373daf656dad9107c105f4cedab376c218,Conference on Designing Interactive Systems,23,2020.0
d1e258daee94b87ab9ab2173eebdd30fc231cef4,International Conference on Human Factors in Computing Systems,32,2019.0
7c610a7d6f5c89c40fde6b777cae29e45fdb1e30,Computer Vision and Pattern Recognition,13,2011.0
76a435bf40576602a4de5bb6c7451e2d22460ad2,Sustainable Computing: Informatics and Systems,49,2020.0
676664ee7471738577f641e6159e7596625b7fdb,PLoS Comput. Biol,20,2019.0
347a2874da7829dfa669845152c1a8b19812c2ff,Computer Vision and Pattern Recognition,50,2015.0
10028f490a9dc0e4c024ab40e0bee9f3e027f875,IEEE Trans. Neural Networks,47,1994.0
3bbea7952f72ee0d4f7a156ba5b5805ba78a7515,International Conference on Architectural Support for Programming Languages and Operating Systems,27,2017.0
4760f27edad0721f9ba7019fbace144fa4183000,Nature Methods,10,2016.0
f195b93b56420d8d7cc79eb9d2315976aeaa0751,Logistics Research,15,2015.0
16ab51d9c6b83fc4390dbafd04428a3f72cae08c,IEEE Access,12,2019.0
717241dbe7784b71ea674e4d4de956888709c948,The Web Conference,44,2016.0
a2b1aed0ac96ceb9fd4a6d9244587d4601c42189,International Conference on Data Technologies and Applications,48,2019.0
4f8d648c52edf74e41b0996128aa536e13cc7e82,International Journal of Semantic Computing,6,2016.0
ace8cec40fb238e4982d0158d4ee63abb045dad2,Annual International Cryptology Conference,26,2004.0
236f097d71b11724d634744bf1c23b93f29bd3fb,New England Journal of Medicine,34,2018.0
3d03a04d4e9b234c93ea4d9897fc8878e30e11d5,Adaptive Agents and Multi Agent Systems,11,2011.0
f2c676b167a0c049a0df89996c409a03bfb4ad21,Comput. Aided Civ. Infrastructure Eng,19,2016.0
b742012401207ccc945e187a79b3ac797e9f4b15,Journal of the AIS,50,2016.0
8d037a0f14d19830f847b701b64e2f30c2c5de52,Model driven Simulation and Training Environments for Cybersecurity,7,2021.0
12062c3af139036b56b462860b42d0d8cc97d62c,International Symposium on Collaborative Technologies and Systems,38,2009.0
b7919fadb4c1bf959b1e410463594afacfda7dc6,Information Fusion,29,2018.0
c3ecbe7da0bc4d9175884fd5a540c973cd809a75,International Conference on Human Factors in Computing Systems,22,2020.0
2d2355bf4ac1e83d6266498faccb8da4ffa92106,ACM Computing Surveys,16,2016.0
662422c5196c2c1b32e721400b26ebac52fbb2b7,Extended Semantic Web Conference,14,2010.0
9fa283d4f9c2ed991383c0434ef6043bee0dc8e2,Neural Information Processing Systems,9,2020.0
7c9cd579e2ca3f23d7d87de7241735e387ae8f06,VLDB Endowment,36,2019.0
14600283c5e3bdb5bda316b45f45bf79c2309915,International journal of pattern recognition and artificial intelligence,18,2001.0
4f00435f66a3dee7d5965fe8696c56f67021f1cc,ACM Computing Surveys,3,2020.0
7ac50bb978e8b182125eb44fca44097b2d3b0e80,Clinical Genetics,38,2005.0
ed52fa29e8c6bedab02980453e065cb90b107b5e,Theoretical Computer Science,15,2003.0
07d639436125ee204202cb0b34a081cde31e5214,"Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",39,2017.0
58dfe569db2fc2e632869ef58e5d4c4ee66d7fad,"Web Intelligence, Mining and Semantics",47,2015.0
7082cf174bd198dd75007492bf303fb978927d8b,Diabetes Care,17,2010.0
66a4c6f968bce9da507ac6f0e566b50e945d39c5,arXiv.org,10,2013.0
478cd69ab5de77a7dc8d2419e49b14a8cac82e73,IEEE International Symposium on High Performance Parallel Distributed Computing,16,2011.0
387e290dfd914cc2bfa4a8d76386cad4c0b882d0,ACM SIGMOD Conference,24,2001.0
2b66962137d000bce6af6c777a4f1e4cf1de2324,International Conference on Service Oriented Computing,2,2019.0
66f232c131e48604f5feabf933c4208a78f5746d,IFIP Working Conference on Database Semantics,14,2006.0
cab372bc3824780cce20d9dd1c22d4df39ed081a,IEEE Transactions on Pattern Analysis and Machine Intelligence,15,2016.0
f323407464c4cd492d3fc1afd7170eab08f44d9b,International Conference on Learning Representations,13,2018.0
a7c828184693a453a6c2867dee233ed054b2012e,ACM SIGMOD Conference,28,2000.0
f76a37c32a76238960691353b1305cbfb36742a1,Nature Biotechnology,21,2019.0
702722650e46840cb5a75d523e1719eb64cac4c7,Data Intelligence,27,2020.0
c41fa64f5879c419f3e11b51217893007c710eb2,USENIX Conference on File and Storage Technologies,18,2004.0
69ee679b0357ff1ae7656d66bd23d98328258e6e,Internet of Things,6,2019.0
af6df08dc32f90aba81e580e961182ef92372f18,International Workshop on the Semantic Web,35,2010.0
116d59b70d2ee2fd76f9c870e09b8401297e0f32,Nature Communications,8,2020.0
efbf9e65ec0d086e83b523c53c90751977916350,Journal of Web Semantics,25,2013.0
fd7304fc348b8d958e2e85783690f140c5dab243,Multimedia tools and applications,10,2022.0
1b4879389a7eb2008e0d4abd32cd922002e596b2,IEEE Transactions on Image Processing,14,2019.0
edfa5f0375a5023df8013021394add0a166c0d70,The Lancet,1,2018.0
08df6fa6f4b7aec6b081abc4dfd85cf42125f3e5,International Database Engineering and Applications Symposium,39,2012.0
9977fa93c2451831edf30f98156ada39a19fcecb,SIGMOD Conference,11,2019.0
942fd0b406fe1d24b50d745cd31fd31220c78f0c,Science China Information Sciences,29,2018.0
d5424a5f93f9d410cf17c5393eb5e6a1821dc135,Medinfo,3,2015.0
960ba564e9e598d864dff38d2f3d0bad1b319ead,ACM Computing Surveys,32,2017.0
62747a7dc2c6c7ddd8becade568c21a5cdfed448,Journal of Biomedical Informatics,33,2008.0
ede46e8624db2a1ae1e8b0fb260bae02e7baac23,arXiv.org,41,2020.0
54c220ecac51f2ba56fb7a1a767e7c433ba4e61b,Computers in Human Behavior,44,2015.0
450c1cac49e00f20932d6fa4d08c67e86611f0cd,International Conference on Industrial Informatics,42,2020.0
62957dc217fd2b416eb0ddb9b900eeff2e3fe169,ASPLOS XVI,25,2011.0
e135abb03623debd3bc5b464c09b110e61c1ac8c,CHI Extended Abstracts,35,2019.0
dd454f77131b834f66997e7a724c58faca999589,SIGMOD Conference,39,2015.0
74c2c4dc375515a2dc6e3d73993c3ad2d77b0757,International Conference on Extending Database Technology,6,2017.0
aa94c0940ff59dbdb9b2124efe3007e6db5b84af,Information Theory Workshop,3,2019.0
0986a55ca1d1b87abd304cfc78d140ac5875b408,Annual International Cryptology Conference,50,2008.0
580a1f10928a533b56b243604a2118bee918d0ac,The Web Conference,44,2014.0
ef0205dd67334640161a22b416d56760cf666857,Nature Methods,1,2012.0
d5401c91c49082c6042dd566dd5a570700b05403,International Conference on Database and Expert Systems Applications,36,2010.0
3f061b271ea1b82083c9846eb892b193188f05b6,American Journal of Managed Care,30,2014.0
c10075b3746a9f3dd5811970e93c8ca3ad39b39d,Computer Vision and Pattern Recognition,11,2021.0
3f6d90f5f7d244318494fa7bfa81463e6042cf2c,Wireless personal communications,39,2020.0
e48edb29aae7645ad9c62ea934ec3a2e761873b7,Medical world,49,1963.0
d408c9ac2430ded851c309c8641f65119d7c7d1b,International Workshop on the Semantic Web,12,2017.0
93b49d198620f3ea835999c0d6b356c778dcd214,PLoS Biology,17,2018.0
0409a12f9281444cecee4280d5403322ddf8e5dc,Journal of Forensic Sciences,9,2005.0
a695236bcb16348ed8a62a6f0db5083b4e580c21,CSCW Companion,38,2017.0
4768131f4c1c7e04c8e922b8707e3e8a96515299,IEEE Transactions on Geoscience and Remote Sensing,37,2019.0
5cb2a032c451a5bafa4fa81cf6a4ad63be7bacd8,Machine mediated learning,38,2010.0
4ed27c2b33ff1e15b2f3e0f30469e15571718f04,International Conference on Conceptual Modeling,46,2016.0
5313367e0a350f3e0b632dfb2e588f63fc272b2b,Computer Vision and Pattern Recognition,4,2019.0
f24cb415f5364dd3875266ce8b85ca92bdb69ec0,AAAI Conference on Artificial Intelligence,25,2018.0
db6612061addc8b4046f769e3cecaaffe880b7e6,The Web Conference,13,2014.0
afcd9e555ffe0628dab8ebbeaeac63ae65f21727,Joint International Conference of Semantic Technology,47,2014.0
d602c180d9a68d4be557297a69a1c6f68917e484,Journal of Web Semantics,37,2015.0
2a7a6b62024a9156140af115eb511424abd63348,IEEE International Conference on Big Data (Big Data),27,2017.0
155aec5cff650263a4c71136f97570611d1bba7a,arXiv.org,32,2023.0
ad20c5abd87adf961c1c543e14931b7aacea4292,IEEE transactions on computers,29,1973.0
6078c6385495d960d385308ccbd55895c03f55e4,SIGMOD Conference,15,2018.0
056368339abb62cd57a284a08a0e366c96e903e2,Middle East and North Africa Communications Conference,39,2019.0
15c3bdc536d180a7b8931e3453726aba2f9ca0a2,IEEE Transactions on Information Theory,12,2000.0
164b18f48c1f69e25fe88b08562f2977d96d48e9,The Web Conference,42,2018.0
32c6aee18ffdcfa4c39d54c84f968c75dad68be6,Evolutionary Systematics,15,2018.0
ce549a59f62cc5ea07d5521fc1e977e18c33d112,SGMD,42,2004.0
2d92c255bad68b03533be81d4b5c356071afb15f,IEEE Transactions on Knowledge and Data Engineering,12,1994.0
dc38f8be4e6c416d14a4c1ad46a744763780ae46,"Medicine, Health care and Philosophy",41,2013.0
97e3a16dd800ff03b62f39ff755876afd80e6d0c,IEEE Network,22,2012.0
d4b2086fd6114ac9bcaebbadd96de8ab070f2f8a,"International Conference on Engineering, Technology and Innovation",8,2017.0
87e43e9eba01a4eb03436c9946bf6aa031a5d5af,SIAM Review,8,2009.0
0b42150832f57bacdc87e543b5768d87c3f37d32,Nature,11,2021.0
8566f36d7917d4bd5705e1f7dff39197e2d22817,IEEE Transactions on Industrial Informatics,27,2017.0
8b602333ae5853e747ec476edf2e10fca30c9aaf,PLoS ONE,50,2012.0
4590d46d0ed400740be39f3f4a7f48046ee0280c,SIGMOD Conference,33,2012.0
6d0a7a0de9918c2374b8af4d97d20e8adc93f1a5,BioTechniques,44,2009.0
cb4a471770e9db6832d7137f09a9f224c5adcd9c,AAAI Fall Symposium: Information Retrieval and Knowledge Discovery in Biomedical Text,14,2012.0
e1d3ad60ae171c551bda293a91fabced1393d07d,Knowledge Based Systems,16,2021.0
7a9fedd27d55a1cd6673d9c84f28ac7d4f0d2feb,Conference on Empirical Methods in Natural Language Processing,6,2014.0
d6cc8a4370248df40491c28846b87f5552553a47,Journal of Clinical Oncology,29,2012.0
2ce8e6bf9687a479f4aa8858e0e4a75e4885c143,arXiv.org,45,2020.0
5b4cf1e37954ccd1ca6b315986d45904f9d2f636,Monday,19,1997.0
0708f6015029acfb3174147c6424d13008a93d8e,Journal of Medical Internet Research,15,2018.0
072d7c82e9f8eb767e5a85084d605e97c9ed2dba,Annual Symposium on Combinatorial Pattern Matching,3,2017.0
70fda5147aedd42c64143a464117b5ffde18a2e4,Theory and Applications of Models of Computation,6,2008.0
